,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BIN1,1622.32010993961,-2.20555344759908,0.331236047340694,-6.65855502535493,2.76532760065632e-11,4.61886697361693e-10
BIRC5,3268.21863480981,1.89380373054392,0.248039123223526,7.63510089026267,2.25643656011334e-14,6.24543376077255e-13
BIRC7,23.5277598678032,1.55717814828843,0.481903813126159,3.23130489088032,0.00123226419761864,0.00377502079198712
BLK,123.858009459381,-1.69890124476836,0.670158700873108,-2.53507302457606,0.0112423887435591,0.0256220272412244
BLM,625.284375610049,1.80411938757659,0.181114850378768,9.96118973018285,2.25349626196496e-23,3.70541555726653e-21
BMERB1,686.048283919333,-2.17389600956731,0.30056522814959,-7.23269295969715,4.73509144197604e-13,1.05425837341007e-11
BMP5,154.739252689279,-3.34766133873046,0.567579782295131,-5.89813351912126,3.67636437932547e-09,4.03600081564129e-08
BMP8B,635.922903596431,1.71185796220673,0.315807084088492,5.42058126133436,5.94055610990231e-08,5.09538116412718e-07
BMS1P22,5.89357891388123,2.45112243012674,0.603281564644948,4.06298248408986,4.84496664549174e-05,0.000216875518444496
BMX,48.96266589799,-2.15488085430981,0.345246139276667,-6.24157842524915,4.33177152300624e-10,5.67966120895998e-09
BNC1,610.907247533648,2.23239077849971,0.858012738134149,2.60181542683657,0.00927317451043773,0.0217045474254214
BNC2,384.823988100329,-2.52759133550865,0.414556475440779,-6.09709770622007,1.08011506546983e-09,1.32101345582917e-08
BNIP5,34.6368996686202,1.87449478729223,0.592771215294684,3.16225676774869,0.00156551458153159,0.00464775881781973
BOC,632.657396313675,-2.5237710052149,0.415875001277959,-6.06858069722755,1.29045571074944e-09,1.56021437185273e-08
BOLL,4.48362069900173,2.06531078833534,0.5823059854879,3.54677925318743,0.000389971201475037,0.00137036262946697
BORA,378.299423256807,1.62971235170788,0.186443995746753,8.74102888205381,2.30996949343109e-18,1.33533080247874e-16
BPIFA2,8.73879314866646,2.96108913850805,0.873593154946346,3.38955167144128,0.000700070138396439,0.00229612247815073
BPIFB1,346.976258305456,1.7328884120767,0.717466769825102,2.41528734842888,0.0157228004078736,0.0342238403073131
BPIFB2,4.96352729689548,3.60998298257797,1.13480549006513,3.18114691388283,0.00146693218063067,0.00439564802181961
BPIFC,2.51614138339086,2.89137424278372,0.850158226343253,3.40098366773472,0.00067143839256512,0.00221530758593349
BRCA2,642.791973389584,1.71816340143798,0.224948791921409,7.63802013232532,2.20587376177844e-14,6.12074822049473e-13
BRIP1,569.568201269933,2.0121052136777,0.229329619135733,8.77385669265336,1.72648924812927e-18,1.02746939222449e-16
BSN-DT,4.15119125903435,1.50835604495131,0.542348348942906,2.78115725417299,0.00541654926194238,0.0135952691674126
BSND,2.42416342857475,1.87714563178833,0.805606518915231,2.33010233620745,0.0198007429905255,0.0418049165782466
BTG2,15268.8365017542,-2.23163660769109,0.302351072063046,-7.38094491434694,1.57170030482798e-13,3.813849579347e-12
BTG4,1.52057780008109,2.1615836087808,0.783225082698777,2.75984982673509,0.00578279370503282,0.0144102441248674
BUB1,1727.78862475255,1.72732240299368,0.216124007188847,7.99227455321225,1.32471613561264e-15,4.39552298629738e-14
BUB1B,1128.34180675944,1.99779682791707,0.226563953140985,8.81780530495023,1.16724986258122e-18,7.20889650960632e-17
BVES,320.917882170173,-2.86650156100857,0.406681058628728,-7.04852488255543,1.80824419128186e-12,3.6590159123131e-11
BVES-AS1,15.9773540757048,-2.44090012708308,0.530249202265451,-4.60330749514476,4.15833561582623e-06,2.41451043683261e-05
C10orf126,1.58666079173463,2.80737168145326,1.06448975465391,2.63729328458027,0.00835705430276483,0.0198385083320258
C10orf62,1.26236700163936,2.13551968955413,0.691684936536795,3.08741679448232,0.00201904285969432,0.00578271836744193
C10orf67,30.3264658730822,2.2099487446371,0.555471519621185,3.97850954832792,6.93486268077538e-05,0.000297361626728209
C11orf86,20.0060384030421,2.16421999643548,0.765213748381868,2.8282555050951,0.00468024359917902,0.0119691298864719
C11orf91,8.31725746230932,-1.55824378939345,0.339959725384163,-4.58361291953803,4.57009902378606e-06,2.62612110095788e-05
C11orf96,2096.21249251262,-3.1505243505897,0.368586347109569,-8.54758830677239,1.25687119903231e-17,6.32653670660302e-16
C12orf75,981.633490502184,1.65436474823013,0.376941295091227,4.38891883106026,1.13915573428765e-05,5.96250388816725e-05
C14orf180,8.3730483559781,-2.89449615410047,0.933325002278265,-3.10127356176567,0.00192690184120365,0.00555281930040746
C15orf48,1926.09974750539,2.26800791176529,0.443432715786342,5.11466076142673,3.14305308050307e-07,2.32255300535976e-06
C16orf89,129.775333509497,-4.30907513540062,0.516181547729152,-8.3479836781412,6.94381676575656e-17,3.02233028561302e-15
C16orf96,3.78845296628953,-1.50066112061903,0.386362634640041,-3.88407414712123,0.0001027205593257,0.00042233579846488
C19orf67,6.16185600708496,3.10921604064913,0.544033646507501,5.7151171818309,1.09628452401785e-08,1.08591360393344e-07
C19orf81,9.30447198666364,1.65440734499957,0.650322389488987,2.54398029614138,0.0109597266739443,0.0250575767543739
C19orf84,9.81653925348373,2.1021601194279,0.512980142784978,4.09793663359997,4.16849350958031e-05,0.000189304866869197
C1orf105,5.94152155106718,4.11894433596703,0.811242569140206,5.07732766086534,3.8278043521625e-07,2.77135032646129e-06
C1orf112,682.521141233401,1.5375575034478,0.22207007422,6.92374922126866,4.39844274299487e-12,8.33788488548251e-11
C1orf194,5.10806701414792,-1.78598981285126,0.472191640090792,-3.78234102685057,0.000155360314043986,0.000608127006021584
C1orf53,121.209236896317,1.5201974239226,0.224764021911802,6.76352652436133,1.3467270447555e-11,2.36321319679704e-10
C1orf61,34.2216442538483,1.69870302108314,0.526337671999533,3.22740155503185,0.00124920017716269,0.00381899814524962
C1orf68,3.86991270319602,3.14233254312119,1.12358129266109,2.79671134046642,0.0051625634563686,0.0130329334248232
C1QL4,11.7014488851445,2.17723606197148,0.593777577501366,3.66675358664327,0.000245649303005837,0.00091507354054767
C1QTNF12,107.241610143213,1.91935501588764,0.382656709798822,5.01586661552785,5.27949477647866e-07,3.71809089620156e-06
C1QTNF2,74.4857170344872,-2.19492105237214,0.310701557471379,-7.06440312123099,1.6130783415023e-12,3.29109494712022e-11
C1QTNF6,2819.72421708675,2.5083998501084,0.302404258383775,8.29485624149194,1.08716599816056e-16,4.57929996720457e-15
C1QTNF7,136.565261044767,-3.73229963222639,0.387203870208419,-9.63910724915383,5.4661273651638e-22,6.63044236349214e-20
C1QTNF9,5.74007617203623,-3.60868099077893,0.54773522849798,-6.58836752325534,4.44688777510436e-11,7.10295506882744e-10
C2-AS1,3.27101850827723,1.5583399288798,0.527788472095378,2.95258424780106,0.00315126066582909,0.00850890211167427
C20orf141,5.34225267035783,3.07865837670802,0.948948373671541,3.2442843700722,0.00117746130132945,0.00362765939859975
C20orf144,20.6127979998126,2.09665362379746,0.269131314812028,7.79044841088763,6.67717991622633e-15,1.9975746601131e-13
C20orf197,48.34008191924,3.1457111758537,0.545286454367128,5.76891494490668,7.97835568708847e-09,8.19165307779786e-08
C20orf204,105.461079760319,1.51551601455603,0.322729808035784,4.69592822485114,2.65398729129575e-06,1.60003285964647e-05
C21orf58,583.626824115167,2.46096301840201,0.233358254394756,10.545858018971,5.30860619961774e-26,1.37521177308707e-23
C21orf91-OT1,1.25491650085713,2.02826609963095,0.728424793951863,2.78445505489615,0.00536177514661807,0.013476073902245
C22orf42,1.76499163715602,2.99185870192488,0.983840161700712,3.04100078284364,0.0023579321772856,0.00662213796449718
C2CD4B,118.441622616835,-2.54382632096143,0.425418661061518,-5.97958329945847,2.23709142521197e-09,2.57567196352984e-08
C2orf88,171.310050925548,-1.52861619460889,0.336785433146046,-4.53884296695815,5.65637383254373e-06,3.18518991209553e-05
C3,17223.1906073463,-1.61527284894416,0.433143579038688,-3.72918571834556,0.000192099534781995,0.000732558919960614
C3orf18,206.626645195648,-1.65349893291768,0.229115835802162,-7.21686882588704,5.31982466607783e-13,1.17385156995622e-11
C3orf67,215.078055009881,1.78110779064767,0.399383513927304,4.45964274572403,8.20963809348977e-06,4.46551204114888e-05
C3orf70,362.045872679086,-2.87010765890518,0.344680830305933,-8.32685605508646,8.30175857834742e-17,3.54389301773377e-15
C3orf86,5.77290457393104,-2.70690240347832,0.45746232690541,-5.91721382127719,3.27440900699363e-09,3.64886200488176e-08
C4A,310.95011672858,-1.69541402190584,0.451382753216766,-3.75604519628525,0.000172619532877481,0.000668144444780177
C4B,352.137416820627,-1.55232166889711,0.462447471678082,-3.35675241831079,0.000788636971164278,0.00254931753107684
C4orf48,365.613537424571,2.3610866689654,0.327466472774383,7.21016307092953,5.58849105291072e-13,1.22825073655953e-11
C4orf54,17.68010326065,-2.79313170185511,0.654332703648984,-4.26867201697057,1.96640154458421e-05,9.70867025949294e-05
C5orf46,77.9113840543928,4.93349112572942,0.629341271705349,7.83913489792422,4.53660981917205e-15,1.39478760063686e-13
C5orf52,0.74470375667214,-1.69888782779863,0.591421387623057,-2.87255054239165,0.00407172942153751,0.0106147093011497
C5orf66-AS1,38.1277733982964,-3.22878801793412,0.501370750296128,-6.43992098866374,1.19535712358861e-10,1.75029930273219e-09
C6,18.7637907517892,-1.67664844345023,0.644600653119223,-2.6010653810804,0.0092934740236845,0.0217425189738753
C6orf15,33.0714152234286,5.79691102138353,1.05100988588594,5.51556279272964,3.47665580817411e-08,3.12955416179436e-07
C6orf223,154.195581423419,3.89903283050453,0.556025995801233,7.01232111438608,2.34396458197181e-12,4.64980570068009e-11
C6orf52,52.9429211189768,1.53579193454418,0.328075076177751,4.68122099501424,2.85171315948555e-06,1.70948767794384e-05
C7,1369.84856673618,-4.01879595103276,0.619080651925876,-6.49155475709155,8.49550216020593e-11,1.28637896966065e-09
C7orf61,27.7724452572908,1.68063135303658,0.285719917716211,5.88209378775566,4.05108662248477e-09,4.40842461165109e-08
C7orf65,2.83787350695799,1.87831839588893,0.700551291561091,2.68120038962933,0.00733585722874535,0.0177155525199836
C8orf31,168.209667683913,1.51012210927289,0.416380689024649,3.62678229100939,0.000286975055933913,0.00105033343637609
C8orf86,0.474300059007828,-1.97560156753912,0.807281605566787,-2.44722727969512,0.0143960026944215,0.0316712059277273
C8orf88,77.3958456380866,-2.76050150074093,0.440805512354309,-6.26240240508178,3.79091136165042e-10,5.03293363671746e-09
C9,9.08610480832591,1.53879907407775,0.505657896865176,3.04316235070694,0.00234105994475941,0.0065805810629061
C9orf163,28.2383728468812,2.56746304759892,0.321489764155113,7.98614243394749,1.39226813825754e-15,4.60589689017001e-14
CA1,6.20046086826142,1.87578226848535,0.775044480701414,2.4202253098916,0.0155108931741019,0.0338289257888303
CA2,1199.49196012528,1.86805472486558,0.438915762723671,4.25606661577486,2.08054740010359e-05,0.000102131780600397
CA3,46.8754092059919,-1.94618978108371,0.421941697842886,-4.61246136855711,3.97928518748117e-06,2.3196473894881e-05
CA7,3.85206256328631,1.99362763224317,0.629394011105615,3.16753511642269,0.00153737141624355,0.00457583409731488
CA9,1545.07509952208,4.35165770861287,0.537777311060758,8.09193251390484,5.87254464007933e-16,2.13004486798172e-14
CABCOCO1,9.58164287750802,-1.7508104012282,0.375263196005596,-4.66555319003917,3.07787862231399e-06,1.82841580862645e-05
CABP1,72.8664665497075,-1.5687532346974,0.381229850935942,-4.11498005952581,3.87212887394635e-05,0.00017734312890514
CABP4,233.876311233153,2.01172185155194,0.395141749335146,5.09113971109559,3.55917645427899e-07,2.59293071651083e-06
CABP7,63.2958278894017,2.24367973639292,0.437997113952246,5.12259022929896,3.01366804013044e-07,2.2380308268362e-06
CACNA1B,26.0677764415197,2.19522478973299,0.657518787023263,3.33864953071725,0.00084186706177492,0.00269859422921006
CACNA1C,637.71344063382,-3.04507278463513,0.347864050670422,-8.75362883507652,2.06599789807232e-18,1.21004847835983e-16
CACNA1C-IT2,0.689423444848135,-3.152987549641,0.640530280621128,-4.92246447206761,8.54610831921221e-07,5.75216835869838e-06
CACNA1E,12.9489863446785,1.72695863658121,0.517945393079177,3.33424847417693,0.00085530216284906,0.00273691760284322
CACNA1H,1303.66287304452,-3.60845490003547,0.374445958109456,-9.63678421915469,5.59121001722407e-22,6.67277849259892e-20
CACNA1I,178.449757636754,1.59286254134546,0.545932239217358,2.91769275913979,0.00352631618030332,0.00937452672362893
CACNA2D1,507.058919845147,-2.45315754810705,0.402542199909267,-6.09416242237459,1.10011919408744e-09,1.34218869097313e-08
CACNA2D3-AS1,0.949273362518599,1.91772353018355,0.848975947710173,2.25886673863489,0.0238916755481135,0.0491745399923064
CACNB2,181.332939757352,-3.15630744658491,0.344422270253183,-9.16406318402325,4.99791833594056e-20,4.01970258047857e-18
CACNB4,131.009285401307,-2.82656433232002,0.426485759849587,-6.62757024599576,3.41257254606393e-11,5.59883853492439e-10
CACNG1,3.01942879538924,2.96490362935786,0.840654225404326,3.52690028760855,0.000420455075005041,0.00146657161454461
CACNG4,642.894657519633,2.92006649529015,0.582304825682793,5.01466992286415,5.31245855940322e-07,3.73893326257554e-06
CADM2,39.9195676532213,-2.35427011876551,0.657290086044736,-3.58178248653103,0.000341257871794956,0.00121827633292127
CADM3,224.824111790162,-2.6549348308972,0.669539237102461,-3.96531627091321,7.32986933328136e-05,0.000312240336711149
CAGE1,13.0917431235537,2.38399660961531,0.527692878413295,4.5177729454748,6.24934439402481e-06,3.48550117735082e-05
CALB1,377.417390959881,4.60869543954227,0.704056976676967,6.54591260680997,5.91331547586941e-11,9.21796186329699e-10
CALD1,13586.5049235843,-3.20796685186896,0.321676679899154,-9.97264350301881,2.00811601685962e-23,3.32657905539177e-21
CALHM3,50.6886743629949,3.12942332366984,0.603713285073602,5.18362507674204,2.17614173116708e-07,1.66746572664477e-06
CALML5,1654.68708952472,3.59890766963211,0.791457413074719,4.54719055021644,5.43667719880071e-06,3.07080829124009e-05
CAMK2A,47.3004407990277,-3.74695283826754,0.474696478441449,-7.89336556818317,2.94144381234586e-15,9.27474002080305e-14
CAMK2B,59.5064480922519,1.88543313998256,0.466091312625494,4.04520120609394,5.22782045209476e-05,0.000231841442269727
CAMK2N2,77.2983208441959,2.51842455217318,0.423411939021889,5.94792994734847,2.71554757747098e-09,3.07392784929632e-08
CAMKV,5.01293070398922,1.70420248413879,0.63242846862721,2.69469603074327,0.0070452870491982,0.0171143884786717
CAP2,488.997177849437,-2.27568335153248,0.30779191030178,-7.39357752873115,1.42930047889883e-13,3.49808291406794e-12
CAPSL,3.72563276557758,2.15692456537549,0.783738569880457,2.75209699798809,0.00592149788942093,0.0147096475100006
CARD17,21.5230016402931,1.66037103385742,0.655838851052453,2.53167532114475,0.0113519051013844,0.0258450860964646
CARD9,469.857607501668,1.82161858620585,0.318154116063924,5.72558547644202,1.03077629973579e-08,1.02975572914199e-07
CASC20,13.1175285433938,5.25809742336544,0.890364028719311,5.90555913509739,3.51452686762513e-09,3.8832985270056e-08
CASC22,32.4805689905933,6.58057750034636,1.21027186970038,5.43727212463053,5.41024766084918e-08,4.6821316793579e-07
CASC8,84.185185888354,1.5888887367359,0.417501075421351,3.80571172213715,0.000141396998574184,0.000560187502114892
CASKIN1,51.0439289447519,2.12835624807695,0.453078486511308,4.6975442697914,2.63308126247381e-06,1.58829178979331e-05
CASP12,7.39742437343066,-2.24075536237423,0.337509042925752,-6.63909726077226,3.15610098751168e-11,5.21661427556101e-10
CASP14,4257.00914800544,5.59062014085736,0.744071639601834,7.51355090465347,5.75447520317088e-14,1.50103220399515e-12
CASP5,17.0207077141355,2.30895989825393,0.536046938786944,4.30738379642467,1.65196831495402e-05,8.32850162510773e-05
CASQ2,598.308184293741,-4.81858267493607,0.639146227057463,-7.53909273175269,4.73252364643149e-14,1.25510824257451e-12
CATSPER1,175.466940257389,3.52173274511091,0.468190534706823,7.52200756753057,5.39414613644808e-14,1.41703261463757e-12
CAVIN1,13602.0836177746,-2.03184931110484,0.322232516919753,-6.30553778534659,2.87194925425655e-10,3.88491953357628e-09
CAVIN2,865.454342816487,-3.85915962362542,0.384939688464236,-10.0253617365931,1.17926977508343e-23,2.07757384661127e-21
CBLN1,17.9818310570924,-2.29068163446579,0.618915428627325,-3.70112220266706,0.000214648064599078,0.00081088457079141
CBS,60.0883647572554,1.99806449788354,0.481909663967874,4.14613909468465,3.38128466325836e-05,0.000157057453348
CBSL,23.7394017015796,1.6233906513896,0.620251213111881,2.61731152970236,0.00886254152128226,0.0208821459175696
CBX2,1219.02758794103,2.0905665977211,0.348430420658009,5.99995429151414,1.97373080505759e-09,2.30109645014015e-08
CBX7,1327.10487707467,-2.48508654774526,0.219634705326978,-11.3146351076239,1.11063425262199e-29,5.03139982442917e-27
CBX8,613.297047469225,1.57249798737604,0.176958685747997,8.88624359256032,6.32096909919117e-19,4.13902277474471e-17
CC2D2A,528.07992194312,-1.75794333930936,0.195775466845874,-8.97938525000845,2.72283802245438e-19,1.88291459259945e-17
CCDC110,18.9922327836356,-1.9253558114213,0.372362090555283,-5.17065474777554,2.3327520512713e-07,1.77458636169021e-06
CCDC114,56.5279525531619,1.87166999037361,0.350279197849921,5.34336609727975,9.12362327448765e-08,7.55131205992083e-07
CCDC136,177.357406666541,-2.47858916171743,0.310809750159364,-7.97461842959098,1.52852314306435e-15,5.01183998962222e-14
CCDC141,21.5267464373078,-1.89319054775838,0.443693285987601,-4.26689023149041,1.98216626356837e-05,9.77563357447028e-05
CCDC150,163.206570704758,2.20363287457307,0.242905641686183,9.07197074253221,1.16883490309208e-19,8.76257121499235e-18
CCDC155,9.12187856499533,3.81409944435218,0.789868108282558,4.82878015248055,1.37371968027185e-06,8.82344602507942e-06
CCDC162P,234.138827597196,2.77127849963947,0.502774400572486,5.5119721618363,3.54835053587866e-08,3.18891842896496e-07
CCDC166,1.61671197162929,2.69186277992007,0.772521153402634,3.48451659616509,0.00049302688557467,0.00169035323477191
